,weather_type,date,PRCP,TMAX,TMIN
0,,2000-01-01,0.0,7.575,-4.8625
1,,2000-01-02,0.0,12.975000000000001,-1.6
2,,2000-01-03,5.2125,17.6375,7.362500000000001
3,,2000-01-04,30.487500000000004,16.1,7.375
4,,2000-01-05,1.7375000000000003,8.825,-3.1714285714285713
5,,2000-01-06,0.0375,-0.4125,-5.500000000000001
6,,2000-01-07,0.0,5.5375,-4.271428571428571
7,,2000-01-08,0.0,2.8571428571428568,-6.842857142857143
8,,2000-01-09,0.0375,5.475,-5.475
9,,2000-01-10,0.30000000000000004,7.8375,1.5374999999999996
10,,2000-01-11,1.5875,11.25,2.157142857142857
11,,2000-01-12,0.075,5.35,-4.3428571428571425
12,,2000-01-13,1.2625,6.062500000000001,-3.8999999999999995
13,,2000-01-14,0.775,1.8000000000000005,-12.35
14,,2000-01-15,0.0,-4.2250000000000005,-12.1625
15,,2000-01-16,0.0,7.7250000000000005,-5.825000000000001
16,,2000-01-17,0.0,7.649999999999999,-10.975
17,,2000-01-18,0.8125,-3.1375,-10.962499999999999
18,,2000-01-19,0.125,-3.0625,-8.950000000000001
19,,2000-01-20,5.9624999999999995,-1.5125,-7.8625
20,,2000-01-21,1.4857142857142858,-3.8249999999999997,-16.224999999999998
21,,2000-01-22,0.0625,-10.4125,-20.75
22,,2000-01-23,2.1,-6.25,-18.75
23,,2000-01-24,0.0,-0.35000000000000003,-14.512500000000001
24,,2000-01-25,0.0,-7.2250000000000005,-16.599999999999998
25,,2000-01-26,0.36250000000000004,-6.187500000000001,-17.7125
26,,2000-01-27,0.0,-7.2375,-18.474999999999998
27,,2000-01-28,0.0,-7.8375,-20.0125
28,,2000-01-29,0.0,-3.4625000000000004,-19.299999999999997
29,,2000-01-30,2.2,0.05000000000000006,-15.075
30,,2000-01-31,1.2374999999999998,1.1875,-7.287500000000001
31,,2000-02-01,0.5125,-2.0125,-6.5375000000000005
32,,2000-02-02,0.8875,-1.7999999999999998,-9.0875
33,,2000-02-03,1.1124999999999998,-0.7125,-10.0625
34,,2000-02-04,2.9125000000000005,1.325,-2.9000000000000004
35,,2000-02-05,1.0875,-0.35,-8.675
36,,2000-02-06,0.0,-0.55,-10.475000000000001
37,,2000-02-07,0.0,0.5625,-10.2875
38,,2000-02-08,0.0,4.300000000000001,-10.085714285714285
39,,2000-02-09,0.0,3.3125,-10.924999999999999
40,,2000-02-10,0.0,8.9625,-2.1714285714285717
41,,2000-02-11,14.362499999999997,9.0375,-0.9714285714285714
42,,2000-02-12,0.0,2.5,-7.0625
43,,2000-02-13,0.0,2.2249999999999996,-7.15
44,,2000-02-14,27.75,5.4125000000000005,-3.5571428571428574
45,,2000-02-15,1.5499999999999998,3.95,-3.8874999999999997
46,,2000-02-16,0.0,6.4625,-3.814285714285714
47,,2000-02-17,0.0,6.050000000000001,-6.757142857142857
48,,2000-02-18,5.074999999999999,1.95,-6.675000000000001
49,,2000-02-19,28.2125,5.225,-2.4375
50,,2000-02-20,0.1,-0.6428571428571429,-2.4714285714285715
51,,2000-02-21,0.0375,0.5625,-5.925
52,,2000-02-22,0.0,8.7375,-4.985714285714287
53,,2000-02-23,1.4375,12.299999999999999,1.9714285714285713
54,,2000-02-24,0.04285714285714286,18.157142857142855,6.985714285714287
55,,2000-02-25,3.2125000000000004,18.171428571428567,8.742857142857142
56,,2000-02-26,0.0,22.683333333333334,10.733333333333334
57,,2000-02-27,2.0,23.87142857142857,11.028571428571427
58,,2000-02-28,1.9874999999999998,14.12857142857143,-0.3
59,,2000-02-29,0.0,11.585714285714285,-1.9000000000000001
60,,2000-03-01,0.39999999999999997,16.2,-1.0285714285714287
61,,2000-03-02,0.3714285714285714,15.557142857142855,2.157142857142857
62,,2000-03-03,0.0375,4.528571428571428,-5.714285714285714
63,,2000-03-04,0.0,9.6,-5.785714285714286
64,,2000-03-05,0.0,13.571428571428571,-3.328571428571429
65,,2000-03-06,0.0,16.742857142857144,0.7000000000000001
66,,2000-03-07,0.0,19.61428571428571,1.1142857142857143
67,,2000-03-08,0.0,24.114285714285717,5.628571428571429
68,,2000-03-09,0.14285714285714285,26.2,10.385714285714286
69,,2000-03-10,0.04285714285714286,22.12857142857143,1.5999999999999999
70,,2000-03-11,0.9142857142857143,7.057142857142858,-0.6428571428571429
71,,2000-03-12,8.7625,1.342857142857143,-3.742857142857143
72,,2000-03-13,0.25,3.342857142857142,-5.800000000000002
73,,2000-03-14,0.1,6.657142857142858,-4.028571428571429
74,,2000-03-15,0.0,13.428571428571429,1.1
75,,2000-03-16,1.7,19.61428571428571,4.685714285714286
76,,2000-03-17,14.175,9.299999999999999,-2.8571428571428568
77,,2000-03-18,0.04285714285714286,3.114285714285714,-6.671428571428572
78,,2000-03-19,0.6124999999999999,8.071428571428571,-5.242857142857143
79,,2000-03-20,7.85,10.642857142857142,1.5857142857142859
80,,2000-03-21,14.375,8.885714285714286,4.499999999999999
81,,2000-03-22,0.27142857142857146,9.12857142857143,2.357142857142857
82,,2000-03-23,0.0,12.614285714285714,2.457142857142857
83,,2000-03-24,0.0,16.9,3.0142857142857147
84,,2000-03-25,0.1142857142857143,23.185714285714283,5.171428571428572
85,,2000-03-26,0.0,21.742857142857144,5.014285714285714
86,,2000-03-27,3.8125,15.785714285714286,4.200000000000001
87,,2000-03-28,3.5,12.785714285714288,1.514285714285714
88,,2000-03-29,5.4624999999999995,8.485714285714286,1.2
89,,2000-03-30,0.0,10.942857142857141,-1.8142857142857143
90,,2000-03-31,0.0,12.314285714285715,-2.4571428571428577
91,,2000-04-01,0.0,15.614285714285714,-1.342857142857143
92,,2000-04-02,4.611111111111111,19.514285714285716,1.9142857142857141
93,,2000-04-03,8.799999999999999,16.014285714285716,8.328571428571427
94,,2000-04-04,16.38888888888889,18.485714285714288,5.642857142857143
95,,2000-04-05,1.9625,7.542857142857143,-1.4285714285714286
96,,2000-04-06,0.0,11.9,-0.9571428571428572
97,,2000-04-07,2.4250000000000003,18.571428571428573,4.8428571428571425
98,,2000-04-08,21.96666666666667,14.528571428571428,5.014285714285713
99,,2000-04-09,4.588888888888889,7.057142857142856,-3.1
100,,2000-04-10,0.1625,9.757142857142854,-2.8714285714285714
101,,2000-04-11,0.45,11.028571428571428,0.2571428571428572
102,,2000-04-12,2.3857142857142857,10.000000000000002,-4.7580986769649563e-17
103,,2000-04-13,0.0,8.257142857142856,-1.9714285714285713
104,,2000-04-14,0.0,14.514285714285716,-1.0428571428571427
105,,2000-04-15,0.0,23.333333333333332,4.616666666666666
106,,2000-04-16,0.8,25.0,8.814285714285715
107,,2000-04-17,3.8625,23.9,10.085714285714285
108,,2000-04-18,9.077777777777778,15.2125,6.9375
109,,2000-04-19,0.5888888888888889,12.575,6.875000000000001
110,,2000-04-20,2.4333333333333336,16.1125,8.200000000000001
111,,2000-04-21,10.555555555555555,23.474999999999998,7.7125
112,,2000-04-22,3.166666666666667,9.937500000000002,5.000000000000001
113,,2000-04-23,0.06666666666666667,11.8,2.7874999999999996
114,,2000-04-24,0.0,17.2125,3.55
115,,2000-04-25,0.0,18.125,5.4875
116,,2000-04-26,0.0,17.512500000000003,1.5499999999999998
117,,2000-04-27,0.0,15.899999999999999,0.55
118,,2000-04-28,0.0,17.4875,1.3875
119,,2000-04-29,0.0,19.787499999999998,4.5
120,,2000-04-30,0.0,21.3375,4.6625
121,,2000-05-01,2.3111111111111113,21.537499999999998,6.4
122,,2000-05-02,19.433333333333337,22.075000000000003,5.7625
123,,2000-05-03,0.0,20.262499999999996,6.05
124,,2000-05-04,0.2222222222222222,24.300000000000004,8.6625
125,,2000-05-05,0.8222222222222222,26.599999999999998,14.112499999999997
126,,2000-05-06,0.0,28.200000000000003,15.075000000000001
127,,2000-05-07,0.0,29.7,15.825000000000001
128,,2000-05-08,0.711111111111111,29.65,16.675
129,,2000-05-09,0.0,28.7375,17.6375
130,,2000-05-10,7.633333333333334,26.55,14.725
131,,2000-05-11,0.4555555555555555,19.7875,8.4625
132,,2000-05-12,0.1111111111111111,24.162499999999998,11.812500000000002
133,,2000-05-13,2.825,29.11428571428571,17.87142857142857
134,,2000-05-14,1.9000000000000001,22.412499999999998,6.462500000000001
135,,2000-05-15,0.0,18.4,4.5125
136,,2000-05-16,0.05555555555555555,19.112499999999997,5.075
137,,2000-05-17,1.1222222222222225,20.85,7.224999999999999
138,,2000-05-18,2.8333333333333335,25.412499999999998,10.975
139,,2000-05-19,26.08888888888889,26.5125,14.162500000000001
140,,2000-05-20,3.533333333333333,20.7125,8.9625
141,,2000-05-21,0.05555555555555555,16.45,8.475000000000001
142,,2000-05-22,0.0,19.7875,10.35
143,,2000-05-23,4.688888888888888,21.537499999999998,11.5375
144,,2000-05-24,13.81111111111111,22.775000000000002,13.462500000000002
145,,2000-05-25,1.411111111111111,26.25,11.587499999999999
146,,2000-05-26,0.03333333333333333,22.575,8.5375
147,,2000-05-27,1.5222222222222221,22.912499999999998,11.749999999999998
148,,2000-05-28,14.522222222222224,18.325,12.849999999999998
149,,2000-05-29,23.733333333333334,18.0625,10.912500000000001
150,,2000-05-30,0.0,20.0,9.9875
151,,2000-05-31,0.0,24.15,12.3125
152,,2000-06-01,0.4,29.3,15.549999999999999
153,,2000-06-02,0.05555555555555555,30.2,18.4625
154,,2000-06-03,4.211111111111111,27.3,10.157142857142857
155,,2000-06-04,0.0,19.4375,7.562499999999999
156,,2000-06-05,2.2111111111111112,21.05,9.787500000000001
157,,2000-06-06,18.46666666666667,18.812500000000004,10.625
158,,2000-06-07,0.14444444444444446,19.1,7.3
159,,2000-06-08,0.08888888888888889,24.925,10.6125
160,,2000-06-09,0.0,27.775000000000002,15.0
161,,2000-06-10,0.0,30.499999999999996,17.787499999999998
